,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
215,"frozenset({'estupro_de_vulneravel', 'tentativa_de_homicidio'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
509,frozenset({'tentativa_de_homicidio'}),"frozenset({'homicidio_culposo_por_acidente_de_transito', 'lesao_corporal_dolosa'})",0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
508,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",0.7692307692307693,0.7884615384615384,0.7115384615384616,0.925,1.1731707317073172,1.0,0.1050295857988166,2.8205128205128225,0.63963963963964,0.8409090909090909,0.6454545454545457,0.913719512195122
54,frozenset({'tentativa_de_homicidio'}),frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
53,frozenset({'homicidio_culposo_por_acidente_de_transito'}),frozenset({'tentativa_de_homicidio'}),0.7692307692307693,0.7884615384615384,0.7115384615384616,0.925,1.1731707317073172,1.0,0.1050295857988166,2.8205128205128225,0.63963963963964,0.8409090909090909,0.6454545454545457,0.913719512195122
332,"frozenset({'tentativa_de_homicidio', 'furto_de_veiculos'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
333,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'tentativa_de_homicidio', 'furto_de_veiculos'})",0.7692307692307693,0.7884615384615384,0.7115384615384616,0.925,1.1731707317073172,1.0,0.1050295857988166,2.8205128205128225,0.63963963963964,0.8409090909090909,0.6454545454545457,0.913719512195122
409,"frozenset({'furto_outros', 'tentativa_de_homicidio'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
408,"frozenset({'furto_outros', 'homicidio_culposo_por_acidente_de_transito'})",frozenset({'tentativa_de_homicidio'}),0.7692307692307693,0.7884615384615384,0.7115384615384616,0.925,1.1731707317073172,1.0,0.1050295857988166,2.8205128205128225,0.63963963963964,0.8409090909090909,0.6454545454545457,0.913719512195122
411,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'furto_outros', 'tentativa_de_homicidio'})",0.7692307692307693,0.7884615384615384,0.7115384615384616,0.925,1.1731707317073172,1.0,0.1050295857988166,2.8205128205128225,0.63963963963964,0.8409090909090909,0.6454545454545457,0.913719512195122
412,frozenset({'tentativa_de_homicidio'}),"frozenset({'furto_outros', 'homicidio_culposo_por_acidente_de_transito'})",0.7884615384615384,0.7692307692307693,0.7115384615384616,0.902439024390244,1.1731707317073172,1.0,0.1050295857988166,2.365384615384618,0.6977886977886979,0.8409090909090909,0.577235772357724,0.913719512195122
280,frozenset({'tentativa_de_homicidio'}),"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",0.7884615384615384,0.8846153846153846,0.7884615384615384,1.0,1.1304347826086958,1.0,0.09097633136094674,inf,0.5454545454545454,0.891304347826087,1.0,0.9456521739130435
277,"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",frozenset({'tentativa_de_homicidio'}),0.8846153846153846,0.7884615384615384,0.7884615384615384,0.8913043478260869,1.1304347826086956,1.0,0.09097633136094674,1.9461538461538457,0.9999999999999997,0.891304347826087,0.4861660079051382,0.9456521739130435
208,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'roubo_de_veiculo', 'estupro_de_vulneravel'})",0.7692307692307693,0.8461538461538461,0.7307692307692307,0.95,1.1227272727272728,1.0,0.07988165680473369,3.0769230769230744,0.4736842105263157,0.826086956521739,0.6749999999999997,0.9068181818181817
204,"frozenset({'roubo_de_veiculo', 'estupro_de_vulneravel'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.8461538461538461,0.7692307692307693,0.7307692307692307,0.8636363636363635,1.1227272727272726,1.0,0.07988165680473369,1.6923076923076907,0.7105263157894733,0.826086956521739,0.40909090909090856,0.9068181818181817
212,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",0.7692307692307693,0.8846153846153846,0.75,0.975,1.1021739130434782,1.0,0.06952662721893488,4.615384615384612,0.4017094017094016,0.8297872340425533,0.7833333333333332,0.9114130434782608
210,"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.8846153846153846,0.7692307692307693,0.75,0.8478260869565217,1.1021739130434782,1.0,0.06952662721893488,1.5164835164835162,0.8034188034188028,0.8297872340425533,0.3405797101449274,0.9114130434782608
91,"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",frozenset({'estupro'}),0.8846153846153846,0.7307692307692307,0.7115384615384616,0.8043478260869565,1.1006864988558354,1.0,0.06508875739644981,1.3760683760683765,0.7927927927927938,0.7872340425531915,0.2732919254658387,0.8890160183066362
92,frozenset({'estupro'}),"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",0.7307692307692307,0.8846153846153846,0.7115384615384616,0.9736842105263159,1.1006864988558354,1.0,0.06508875739644981,4.384615384615409,0.3397683397683403,0.7872340425531915,0.7719298245614048,0.8890160183066362
514,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'roubo_de_veiculo', 'roubo_outros'})",0.7692307692307693,0.8461538461538461,0.7115384615384616,0.925,1.0931818181818183,1.0,0.06065088757396453,2.0512820512820524,0.3693693693693696,0.7872340425531915,0.5125000000000003,0.8829545454545455
511,"frozenset({'roubo_de_veiculo', 'roubo_outros'})",frozenset({'homicidio_culposo_por_acidente_de_transito'}),0.8461538461538461,0.7692307692307693,0.7115384615384616,0.8409090909090909,1.0931818181818183,1.0,0.06065088757396453,1.4505494505494505,0.5540540540540543,0.7872340425531915,0.3106060606060606,0.8829545454545455
572,frozenset({'roubo_outros'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",0.9230769230769231,0.7884615384615384,0.7884615384615384,0.8541666666666665,1.0833333333333333,1.0,0.06065088757396442,1.4505494505494492,0.9999999999999994,0.8541666666666665,0.31060606060606,0.9270833333333333
158,"frozenset({'estupro_de_vulneravel', 'furto_de_veiculos'})",frozenset({'tentativa_de_homicidio'}),0.9230769230769231,0.7884615384615384,0.7884615384615384,0.8541666666666665,1.0833333333333333,1.0,0.06065088757396442,1.4505494505494492,0.9999999999999994,0.8541666666666665,0.31060606060606,0.9270833333333333
161,frozenset({'tentativa_de_homicidio'}),"frozenset({'estupro_de_vulneravel', 'furto_de_veiculos'})",0.7884615384615384,0.9230769230769231,0.7884615384615384,1.0,1.0833333333333333,1.0,0.06065088757396442,inf,0.36363636363636315,0.8541666666666665,1.0,0.9270833333333333
102,"frozenset({'estupro', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.7115384615384616,0.9230769230769231,0.7115384615384616,1.0,1.0833333333333333,1.0,0.05473372781065089,inf,0.2666666666666667,0.7708333333333334,1.0,0.8854166666666666
325,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.75,0.9230769230769231,0.75,1.0,1.0833333333333333,1.0,0.05769230769230771,inf,0.30769230769230776,0.8125,1.0,0.90625
329,frozenset({'roubo_outros'}),"frozenset({'homicidio_culposo_por_acidente_de_transito', 'furto_de_veiculos'})",0.9230769230769231,0.75,0.75,0.8124999999999999,1.0833333333333333,1.0,0.05769230769230771,1.3333333333333326,1.0000000000000009,0.8125,0.24999999999999956,0.90625
386,"frozenset({'tentativa_de_homicidio', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.7884615384615384,0.9230769230769231,0.7884615384615384,1.0,1.0833333333333333,1.0,0.06065088757396442,inf,0.36363636363636315,0.8541666666666665,1.0,0.9270833333333333
391,frozenset({'roubo_outros'}),"frozenset({'tentativa_de_homicidio', 'furto_de_veiculos'})",0.9230769230769231,0.7884615384615384,0.7884615384615384,0.8541666666666665,1.0833333333333333,1.0,0.06065088757396442,1.4505494505494492,0.9999999999999994,0.8541666666666665,0.31060606060606,0.9270833333333333
389,frozenset({'tentativa_de_homicidio'}),"frozenset({'furto_de_veiculos', 'roubo_outros'})",0.7884615384615384,0.9230769230769231,0.7884615384615384,1.0,1.0833333333333333,1.0,0.06065088757396442,inf,0.36363636363636315,0.8541666666666665,1.0,0.9270833333333333
388,"frozenset({'furto_de_veiculos', 'roubo_outros'})",frozenset({'tentativa_de_homicidio'}),0.9230769230769231,0.7884615384615384,0.7884615384615384,0.8541666666666665,1.0833333333333333,1.0,0.06065088757396442,1.4505494505494492,0.9999999999999994,0.8541666666666665,0.31060606060606,0.9270833333333333
472,"frozenset({'furto_outros', 'tentativa_de_homicidio'})",frozenset({'roubo_outros'}),0.7884615384615384,0.9230769230769231,0.7884615384615384,1.0,1.0833333333333333,1.0,0.06065088757396442,inf,0.36363636363636315,0.8541666666666665,1.0,0.9270833333333333
